job_id,job_title,company,location,experience,salary,skills,job_type,posted_date,job_url,scraped_at
0be7c8e09a32,Machine Learning Engineer 4,Adobe,Bengaluru,7-9 Yrs,,Automation | GCP | Analytical | Machine learning | Data structures | Data mining | Adobe | SQL,,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-4-adobe-systems-india-pvt-ltd-bengaluru-7-to-9-years-310326501260,2026-06-03T20:34:25.896273
236b149fc2aa,"Manager, Machine Learning Engineer",Warner Bros. Discovery,Bengaluru,12-15 Yrs,,ASR | Computer vision | GCP | Data modeling | Architectural design | Machine learning | Distribution system | Release management,,3+ weeks ago,https://www.naukri.com/job-listings-manager-machine-learning-engineer-warner-bros-discovery-bengaluru-12-to-15-years-210426501284,2026-06-03T20:34:25.898272
892d00039939,"Machine Learning Engineer, Design Verification, Silicon",Google,Bengaluru,5-10 Yrs,,C++ | VHDL | Simulation | Verilog | Hardware design | Machine learning | Data collection | UVM,,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-design-verification-silicon-google-india-private-limited-bengaluru-5-to-10-years-090725503780,2026-06-03T20:34:25.900283
01c8677efcb8,Machine Learning Engineer,eLabs Infotech,"Hybrid - Chennai, Bengaluru, Delhi / NCR",8-13 Yrs,,Pytorch | Huggingface | AI | Machine Learning | ML | Tensorflow | ML Engineer | Artificial Intelligence,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-elabs-infotech-chennai-bengaluru-delhi-ncr-8-to-13-years-200526021763,2026-06-03T20:34:25.902288
73776b78fb49,Machine Learning Engineer,Cloudxtreme,"Gurugram, Chennai, Bengaluru",4-9 Yrs,,Artificial Intelligence | Cloud | Machine Learning Operations | Python | Intelligence | Operations | Machine | Machine learning,,Few hours ago,https://www.naukri.com/job-listings-machine-learning-engineer-cloudxtreme-gurugram-chennai-bengaluru-4-to-9-years-090426012639,2026-06-03T20:34:25.903267
79b2b5e2b90a,Machine Learning Engineer,Wipro,Bengaluru,6-10 Yrs,,Artificial Intelligence | Machine Learning | Python | Data Engineering | Aiml | Ci/Cd | Machine Learning Engineer | Al,,Today,https://www.naukri.com/job-listings-machine-learning-engineer-naukri-e-hire-campaign-bengaluru-6-to-10-years-030626019643,2026-06-03T20:34:25.905283
f38803df08e1,Machine Learning Engineer,LanceSof,Bengaluru,3-4 Yrs,,Pytorch | Tensorflow | Azure Ai | Machine Learning | Python | Langchain | Microsoft Azure | Artificial Intelligence,,2 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-lancesoft-bengaluru-3-to-4-years-010626002643,2026-06-03T20:34:25.907308
48d46e5a1e3f,"Machine Learning Engineer,AIML Engineer,Data Scientist,MI Engineer",Burgeon IT Services,"Hybrid - Hyderabad, Chennai, Bengaluru",7-12 Yrs,,LLMs | Machine Learning | Deep Learning | Large Language Model | Python | Tensorflow | Pyspark | Cnn,,1 week ago,https://www.naukri.com/job-listings-machine-learning-engineer-aiml-engineer-data-scientist-mi-engineer-burgeon-it-services-hyderabad-chennai-bengaluru-7-to-12-years-260526017004,2026-06-03T20:34:25.908327
9c6abd84fac8,Machine Learning Engineer,Consulting Firm,"Hybrid - Hyderabad, Pune, Bengaluru",5-10 Yrs,,Machine Learning | Tensorflow | Artificial Intelligence | Natural Language Processing | Aiml | Machine Learning Algorithms | Deep Learning | Python,,2 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-anlage-infotech-hyderabad-pune-bengaluru-5-to-10-years-300526000009,2026-06-03T20:34:25.909327
5039ffcef9e9,Principal Machine Learning Engineer,Red Hat,Bengaluru,2-6 Yrs,,Machine Learning | Open Source | C | Red Hat | Data Structures | Ai | Pytorch | Design,,5 days ago,https://www.naukri.com/job-listings-principal-machine-learning-engineer-red-hat-india-pvt-ltd-bengaluru-2-to-6-years-290526921019,2026-06-03T20:34:25.911309
3e7136bb6fff,Machine Learning Engineer,Wabtec,Bengaluru,2-7 Yrs,,llm | python | github | data analysis | natural language processing | freight | ai | machine learning,,1 week ago,https://www.naukri.com/job-listings-machine-learning-engineer-wabtec-india-industrial-private-limited-bengaluru-2-to-7-years-220526918669,2026-06-03T20:34:25.912307
33eea1befb2b,"Principal Machine Learning Engineer, Document AI Data",Abbyy,Bengaluru,10-15 Yrs,,Training | Automation | Diversity and Inclusion | Machine learning | Technical leadership | Wellness | Technical Lead | Data quality,,1 week ago,https://www.naukri.com/job-listings-principal-machine-learning-engineer-document-ai-data-abbyy-bengaluru-10-to-15-years-250526502972,2026-06-03T20:34:25.914533
4f1b9b56acc1,"Principal Machine Learning Engineer-AgenticAI, GenAi/LLM",Red Hat,Bengaluru,5-10 Yrs,,Llm | Golang | Airflow | Tensorflow | Compliance | Alerting | Feature Engineering | Sre,,5 days ago,https://www.naukri.com/job-listings-principal-machine-learning-engineer-agenticai-genai-llm-red-hat-india-pvt-ltd-bengaluru-5-to-10-years-290526921020,2026-06-03T20:34:25.916657
c026ce9e52c2,Staff Machine Learning Engineer,Cisco,Hyderabad,6-11 Yrs,,System architecture | Backend | GIT | orchestration | data science | GCP | Machine learning | Manager Technology,,3+ weeks ago,https://www.naukri.com/job-listings-staff-machine-learning-engineer-cisco-hyderabad-6-to-11-years-030326503298,2026-06-03T20:34:38.522263
5711ddc6d74b,Data Scientist,Amgen Inc,Hyderabad,2-9 Yrs,,data cleansing | Automation | Version control | GCP | Analytical | Artificial Intelligence | Agile | Data quality,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-horizon-therapeutics-hyderabad-2-to-9-years-210525500428,2026-06-03T20:34:38.551270
119c4da2e8f1,Machine Learning Engineer,Amgen Inc,Hyderabad,5-9 Yrs,,Analytical | Machine learning | Oncology | Data structures | Information retrieval | Public speaking | test driven development | Troubleshooting,,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-horizon-therapeutics-hyderabad-5-to-9-years-010925500866,2026-06-03T20:34:38.553780
33450b57d6c4,Machine Learning Engineer,Luxoft,Hybrid - Hyderabad,5-10 Yrs,,Tensorflow | Pytorch | Artificial Intelligence | Machine Learning | Python | Intelligence | Machine,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-luxoft-hyderabad-5-to-10-years-200526044504,2026-06-03T20:34:38.558181
2ff7b9155cdc,Machine Learning Engineer,Emperen Technologies,Hyderabad,5-10 Yrs,,machine learning | kubernetes | python | airflow | ai | numpy | docker | reinforcement learning,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-hyderabad-5-to-10-years-200526916990,2026-06-03T20:34:38.559510
89c8d937621d,Machine Learning Engineer III,Swiggy,"Hyderabad, Ajmer, Ganganagar, Jaipur, Jaisalmer, Bhimavaram, Kochi, Kota, Haridwar, Kolkata, Gonda, Mumbai, Bareilly, Siliguri, Nagpur, Pune, Lucknow, Mathura, Ambala, Moradabad, Ahmedabad, Bengaluru, Patna, Lakhimpur, Chennai, Amritsar, Coimbatore, Kanchipuram, Noida, Madurai, Hubli, Indore, Patiala, Mangaluru, Puducherry, Panchkula, Phagwara, Surat, Jammu",2-6 Yrs,,hive | kubernetes | life cycle management | scala | neural networks | pyspark | data pipeline | docker,,Few hours ago,https://www.naukri.com/job-listings-machine-learning-engineer-iii-swiggy-ajmer-ganganagar-jaipur-jaisalmer-bhimavaram-kochi-kota-haridwar-kolkata-gonda-mumbai-bareilly-siliguri-nagpur-pune-lucknow-mathura-ambala-moradabad-ahmedabad-bengaluru-patna-la-2-to-6-years-030626500946,2026-06-03T20:34:38.562032
fb2c49f596a7,Machine Learning Engineer,Cloudxtreme,"Hyderabad, Chennai, Bengaluru",4-9 Yrs,,Machine Learning | Artificial Intelligence | Cloud | Python | Machine | Intelligence,,5 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-cloudxtreme-hyderabad-chennai-bengaluru-4-to-9-years-080426030935,2026-06-03T20:34:38.564025
cc3d6a49e899,Principal Machine Learning Engineer,Amgen Inc,Hyderabad,10-15 Yrs,,compliance | python | github | ai | llm | machine learning | docker | ai engineer,,Today,https://www.naukri.com/job-listings-principal-machine-learning-engineer-amgen-inc-hyderabad-10-to-15-years-030626914556,2026-06-03T20:34:38.566038
8921531a17dc,Machine Learning Engineer,Valuelabs,Hyderabad,3-7 Yrs,,machine learning | Xgboost | MLflow | Python | SQL | Microsoft Flow | Machine | Machine learning,,2 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-valuelabs-hyderabad-3-to-7-years-010626017196,2026-06-03T20:34:38.570037
11c0484cf04e,ADAS Data Science & Machine Learning Engineer,ZF,Hyderabad,3-6 Yrs,,Data Science | Java | C | Programming | Machine Learning | Automotive | Design | R,,2 days ago,https://www.naukri.com/job-listings-adas-data-science-machine-learning-engineer-zf-india-private-limited-hyderabad-3-to-6-years-010626922564,2026-06-03T20:34:38.572072
9cbbf2401c81,Machine Learning Engineer,Leading Client,"Hyderabad, Noida, Bengaluru",3-8 Yrs,,Machine Learning | PyTorch | NLP | MLOps | scikit-learn | AWS SageMaker | Deep Learning | Python,,1 week ago,https://www.naukri.com/job-listings-machine-learning-engineer-talent-corner-hr-services-pvt-ltd-noida-hyderabad-bengaluru-3-to-8-years-270526911305,2026-06-03T20:34:38.573071
c3b73fe846b5,Machine Learning Engineer - 6-10 yr - Hyderabad,Tata Consultancy Services,Hyderabad,6-10 Yrs,,Machine Learning | Python | sacal | java | model training | Ml Algorithms | model optimization | Ml,,3 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-6-10-yr-hyderabad-tata-consultancy-services-hyderabad-6-to-10-years-310526003909,2026-06-03T20:34:38.574072
a066c3510768,Machine Learning Engineer,Leading Client,Hyderabad,5-10 Yrs,,Machine Learning | Tensorflow | Azure | Github | Natural Language Processing | Ai | Aks | Devops,,6 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-ideslabs-private-limited-hyderabad-5-to-10-years-280526921189,2026-06-03T20:34:38.575072
196a1c8d3f64,Machine Learning Engineer,Egen,Hyderabad,5-10 Yrs,,ml engineer | Tensorflow | Azure | Artificial Intelligence | Natural Language Processing | Ai | Llm | Machine Learning,,1 week ago,https://www.naukri.com/job-listings-machine-learning-engineer-springml-india-development-center-private-limited-hyderabad-5-to-10-years-210526919172,2026-06-03T20:34:38.578055
1abfb722339a,Machine Learning Engineer,Leading Client,Hyderabad,5-10 Yrs,,Machine Learning | Ml Engineer | Airflow | Tensorflow | Azure | Ai Solutions | Ai | Product Analytics,,5 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-tekskills-india-private-limited-hyderabad-5-to-10-years-290526914833,2026-06-03T20:34:38.580460
02d599260516,Principal Machine Learning Engineer,Amgen Inc,Hyderabad,12-17 Yrs,,machine learning | technical lead | mlops | emerging technologies | python | github | technical leadership | ai,,1 week ago,https://www.naukri.com/job-listings-principal-machine-learning-engineer-amgen-inc-hyderabad-12-to-17-years-250526935339,2026-06-03T20:34:38.582621
093f3c516f62,Machine Learning Engineer,Barclays,Pune,2-8 Yrs,,Data validation | Analytical | Machine learning | Vice President | Management | Risk management | Operations | Counselling,,3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-barclays-shared-services-pune-2-to-8-years-170426501406,2026-06-03T20:34:53.172647
7ed67850babe,MLOps Engineer,Infosys,"Hybrid - Pune, Chennai, Bengaluru",9-14 Yrs,,Ci/Cd | Machine Learning | Devops | GCP | Python | Ci Cd Pipeline | Cloud Platform | SQL,,3 weeks ago,https://www.naukri.com/job-listings-mlops-engineer-infosys-pune-chennai-bengaluru-9-to-14-years-241125032886,2026-06-03T20:34:53.174645
10d126e1b46b,Machine Learning Engineer II,General Mills,"Hybrid - Pune, Mumbai(Powai)",6-9 Yrs,,MLOps | Machine Learning | GCP | Python | SQL | Machine,,3 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-ii-general-mills-mumbai-pune-6-to-9-years-130426029538,2026-06-03T20:34:53.221312
3e20d7ad6bf9,"Senior Engineer, Machine Learning Engineering-1",Mastercard,Pune,2-10 Yrs,,Computer science | Backend | Automation | Information security | Analytical | Data processing | Stakeholder management | Forecasting,,3+ weeks ago,https://www.naukri.com/job-listings-senior-engineer-machine-learning-engineering-1-mastercard-pune-2-to-10-years-240326504021,2026-06-03T20:34:53.222422
d236478a868e,Palantir -Pyspark Data Engineer,Tata Consultancy Services,"Pune, Hyderabad, Bengaluru",5-9 Yrs,,Pyspark | Palantir | AWS | Ontology | Contour | Palantir Foundry | Python | Foundry,,1 week ago,https://www.naukri.com/job-listings-palantir-pyspark-data-engineer-tata-consultancy-services-hyderabad-pune-bengaluru-5-to-9-years-220126039954,2026-06-03T20:34:53.229422
3f43318fdda9,AI/ Machine Learning Engineers/ Leads/ Architects/ Mngrs- Fortune 500,Fortune 500 IT MNC,"Hybrid - Pune, Hyderabad, Gurugram, Chennai, Bengaluru, Mumbai (All Areas)",5-10 Yrs,,Machine Learning | Ml Engineer | Gen AI | AI ML | NLP | Artificial Intelligence | computer vision | ML  Architect,,1 week ago,https://www.naukri.com/job-listings-ai-machine-learning-engineers-leads-architects-mngrs-fortune-500-mukul-consultants-hyderabad-pune-gurugram-chennai-bengaluru-mumbai-all-areas-5-to-10-years-191225002614,2026-06-03T20:34:53.232421
b5ae7d13f3f5,Machine Learning Engineer/Data Scientist,Innowise,Pune,2-7 Yrs,,Data analysis | Process optimization | Artificial Intelligence | Project management | Machine learning | Data mining | Business case | digital transformation,,3 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-data-scientist-innowise-pune-2-to-7-years-130526502491,2026-06-03T20:34:53.234419
cea23142d1bd,Machine Learning Engineer,Nova Techset,Pune,2-4 Yrs,,Large Language Model | Cnn | Opencv | Computer Vision | Machine Learning | Languages | Large | Computer,,1 day ago,https://www.naukri.com/job-listings-machine-learning-engineer-nova-techset-pune-2-to-4-years-020626025246,2026-06-03T20:34:53.236423
e743082068ae,Machine Learning Engineer,Iris Software,"Hybrid - Pune, Noida, Chennai",5-8 Yrs,,Ml Libraries | Ci/Cd | Containerization | AWS | Python | Orchestration | Tensorflow | Ci Cd Pipeline,,2 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-iris-software-noida-pune-chennai-5-to-8-years-291025013347,2026-06-03T20:34:53.238420
179c4ca3bf67,Machine Learning Engineer,Emperen Technologies,Pune,5-10 Yrs,,machine learning | kubernetes | python | airflow | ai | numpy | docker | reinforcement learning,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-emperen-technologies-pune-5-to-10-years-200526917004,2026-06-03T20:34:53.241419
18fa219f1164,Machine Learning Engineer,Evoke HR Solution,"Hybrid - Pune, Noida, Bengaluru",7-12 Yrs,,Machine Learning | gen ai | AWS | mlops | Artificial Intelligence | Natural Language Processing | Al | Deep Learning,,1 week ago,https://www.naukri.com/job-listings-machine-learning-engineer-evoke-hr-noida-pune-bengaluru-7-to-12-years-250526034279,2026-06-03T20:34:53.244421
474dbacf17f2,"Engineer Lead , Artificial Intelligence / Machine Learning",FIS,Pune,10-15 Yrs,,Artificial Intelligence | Machine learning | python | llm | redis | pandas | tensorflow | restful apis,,1 week ago,https://www.naukri.com/job-listings-engineer-lead-artificial-intelligence-machine-learning-fis-global-business-solutions-india-pvt-ltd-pune-10-to-15-years-250526917119,2026-06-03T20:34:53.247004
e4f6d51ff6e2,"Engineer Lead , Artificial Intelligence / Machine Learning",FIS,Pune,10-15 Yrs,,Machine Learning | Tensorflow | Azure | Capital Markets | Compliance | Artificial Intelligence | Ai | Redis,,1 week ago,https://www.naukri.com/job-listings-engineer-lead-artificial-intelligence-machine-learning-fis-global-business-solutions-india-pvt-ltd-pune-10-to-15-years-250526917117,2026-06-03T20:34:53.250017
8b69cb323b1d,"Engineer Lead, Artificial Intelligence / Machine Learning (GitHub",FIS,Pune,8-13 Yrs,,github | python | restful | ai | machine learning | llm | artificial intelligence | redis,,1 week ago,https://www.naukri.com/job-listings-engineer-lead-artificial-intelligence-machine-learning-github-fis-global-business-solutions-india-pvt-ltd-pune-8-to-13-years-250526917126,2026-06-03T20:34:53.252015
65c764bbc1ee,Machine Learning Engineer,Persistent,Pune,6-11 Yrs,,Any Cloud | MLOps | ML | Machine learning | Cloud | Machine,,4 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-persistent-pune-6-to-11-years-300526013154,2026-06-03T20:34:53.253032
1591b4703817,Machine Learning Engineer,Jforce Solutions,Mumbai,3-8 Yrs,,Computer science | Training | Usage | data science | Artificial Intelligence | Machine learning | Deployment | Natural language processing,,1 day ago,https://www.naukri.com/job-listings-machine-learning-engineer-jforce-solutions-mumbai-3-to-8-years-020626501543,2026-06-03T20:35:04.516373
